"lat","lng","year","freq","city","state","state_code","mean_dur"
36.1836,-75.7559,2012,1,"duck","north carolina","NC",360
36.1836,-75.7559,2014,2,"duck","north carolina","NC",1305000
36.1844,-94.5318,2011,1,"siloam springs","arkansas","AR",7200
36.1844,-94.5318,2012,1,"siloam springs","arkansas","AR",120
36.1844,-94.5318,2016,1,"siloam springs","arkansas","AR",3600
36.1844,-94.5318,2019,1,"siloam springs","arkansas","AR",60
36.1844,-94.5318,2020,1,"siloam springs","arkansas","AR",60
36.1857,-96.4904,2005,1,"terlton","oklahoma","OK",120
36.1861,-87.3389,2013,1,"charlotte","tennessee","TN",120
36.1866,-82.0705,2008,1,"roan mountain","tennessee","TN",NA
36.1866,-82.0705,2013,2,"roan mountain","tennessee","TN",1020
36.1886,-105.8784,2020,1,"dixon","new mexico","NM",300
36.1899,-94.1574,2005,1,"springdale","arkansas","AR",300
36.1899,-94.1574,2008,2,"springdale","arkansas","AR",1296150
36.1899,-94.1574,2010,2,"springdale","arkansas","AR",216022.5
36.1899,-94.1574,2011,2,"springdale","arkansas","AR",60
36.1899,-94.1574,2012,3,"springdale","arkansas","AR",87750
36.1899,-94.1574,2013,4,"springdale","arkansas","AR",864060
36.1899,-94.1574,2014,1,"springdale","arkansas","AR",60
36.1899,-94.1574,2016,1,"springdale","arkansas","AR",240
36.1899,-94.1574,2017,1,"springdale","arkansas","AR",3600
36.1899,-94.1574,2019,2,"springdale","arkansas","AR",600
36.1899,-94.1574,2020,1,"springdale","arkansas","AR",120
36.1899,-94.1574,2021,1,"springdale","arkansas","AR",864000
36.1909,-81.2356,2016,1,"millers creek","north carolina","NC",300
36.1928,-106.5659,2007,1,"youngsville","new mexico","NM",2592000
36.1963,-78.7201,2017,1,"stem","north carolina","NC",60
36.197,-84.033,2016,1,"andersonville","tennessee","TN",345600
36.1973,-79.8997,2013,1,"summerfield","north carolina","NC",NA
36.1973,-79.8997,2016,2,"summerfield","north carolina","NC",1188000
36.1973,-79.8997,2019,1,"summerfield","north carolina","NC",1800
36.1978,-95.1685,2019,1,"locust grove","oklahoma","OK",600
36.1991,-86.5114,2013,1,"mount juliet","tennessee","TN",180
36.1991,-86.5114,2014,1,"mount juliet","tennessee","TN",NA
36.1991,-86.5114,2015,2,"mount juliet","tennessee","TN",1296090
36.1991,-86.5114,2019,1,"mount juliet","tennessee","TN",345600
36.1996,-119.34,1987,1,"tulare","california","CA",1200
36.1996,-119.34,2007,1,"tulare","california","CA",720
36.1996,-119.34,2008,1,"tulare","california","CA",180
36.1996,-119.34,2013,2,"tulare","california","CA",216600
36.1996,-119.34,2016,1,"tulare","california","CA",60
36.1996,-119.34,2017,1,"tulare","california","CA",600
36.1996,-119.34,2020,1,"tulare","california","CA",900
36.1996,-119.34,2021,1,"tulare","california","CA",180
36.1999,-85.4467,2007,1,"algood","tennessee","TN",1200
36.1999,-85.4467,2017,1,"algood","tennessee","TN",432000
36.2017,-106.3239,2016,1,"abiquiu","new mexico","NM",14400
36.2017,-106.3239,2020,2,"abiquiu","new mexico","NM",221400
36.2021,-91.1823,2018,2,"imboden","arkansas","AR",3900
36.204,-86.3481,1972,1,"lebanon","tennessee","TN",3600
36.204,-86.3481,2007,1,"lebanon","tennessee","TN",10
36.204,-86.3481,2009,1,"lebanon","tennessee","TN",720
36.204,-86.3481,2012,1,"lebanon","tennessee","TN",NA
36.204,-86.3481,2013,2,"lebanon","tennessee","TN",330
36.204,-86.3481,2016,1,"lebanon","tennessee","TN",600
36.204,-86.3481,2020,1,"lebanon","tennessee","TN",60
36.2041,-120.0961,2010,1,"huron","california","CA",300
36.2046,-83.3006,2008,1,"morristown","tennessee","TN",300
36.2046,-83.3006,2009,1,"morristown","tennessee","TN",2
36.2046,-83.3006,2010,1,"morristown","tennessee","TN",7200
36.2046,-83.3006,2012,3,"morristown","tennessee","TN",300
36.2046,-83.3006,2013,1,"morristown","tennessee","TN",240
36.2046,-83.3006,2014,2,"morristown","tennessee","TN",150
36.2046,-83.3006,2016,2,"morristown","tennessee","TN",495
36.2046,-83.3006,2017,1,"morristown","tennessee","TN",600
36.2046,-83.3006,2018,2,"morristown","tennessee","TN",300
36.2046,-83.3006,2019,1,"morristown","tennessee","TN",120
36.2046,-83.3006,2020,1,"morristown","tennessee","TN",7200
36.2046,-83.3006,NA,1,"morristown","tennessee","TN",120
36.2082,-119.0897,1994,1,"lindsay","california","CA",180
36.2111,-81.6668,2001,1,"boone","north carolina","NC",35
36.2111,-81.6668,2006,1,"boone","north carolina","NC",1641600
36.2111,-81.6668,2009,1,"boone","north carolina","NC",NA
36.2111,-81.6668,2011,2,"boone","north carolina","NC",1728000
36.2111,-81.6668,2015,2,"boone","north carolina","NC",6000
36.2111,-81.6668,2016,1,"boone","north carolina","NC",1728000
36.2111,-81.6668,2019,1,"boone","north carolina","NC",NA
36.2111,-81.6668,2020,2,"boone","north carolina","NC",194400
36.2136,-84.0629,2020,1,"norris","tennessee","TN",600
36.2209,-78.9206,2020,1,"rougemont","north carolina","NC",1296000
36.2217,-80.9432,2012,1,"ronda","north carolina","NC",2592000
36.2242,-84.1547,2014,1,"lake city","tennessee","TN",90
36.2251,-80.2973,2015,1,"rural hall","north carolina","NC",120
36.228,-77.1136,2011,2,"aulander","north carolina","NC",60
36.2289,-92.686,2015,1,"yellville","arkansas","AR",900
36.2289,-92.686,2020,1,"yellville","arkansas","AR",240
36.2304,-99.1679,2007,1,"mutual","oklahoma","OK",NA
36.2313,-96.9302,2020,1,"glencoe","oklahoma","OK",1800
36.2318,-79.9834,1981,1,"stokesdale","north carolina","NC",300
36.2323,-89.7474,2016,1,"hayti","missouri","MO",2592000
36.2333,-115.2654,1964,1,"las vegas","nevada","NV",2400
36.2333,-115.2654,1978,1,"las vegas","nevada","NV",600
36.2333,-115.2654,1979,1,"las vegas","nevada","NV",NA
36.2333,-115.2654,1982,1,"las vegas","nevada","NV",300
36.2333,-115.2654,1988,1,"las vegas","nevada","NV",9072000
36.2333,-115.2654,1989,1,"las vegas","nevada","NV",8.5
36.2333,-115.2654,1991,1,"las vegas","nevada","NV",7200
36.2333,-115.2654,1994,2,"las vegas","nevada","NV",435
36.2333,-115.2654,1997,3,"las vegas","nevada","NV",3800
36.2333,-115.2654,1998,1,"las vegas","nevada","NV",180
36.2333,-115.2654,1999,1,"las vegas","nevada","NV",864000
36.2333,-115.2654,2000,1,"las vegas","nevada","NV",45
36.2333,-115.2654,2001,1,"las vegas","nevada","NV",300
36.2333,-115.2654,2003,2,"las vegas","nevada","NV",1200
36.2333,-115.2654,2004,2,"las vegas","nevada","NV",129750
36.2333,-115.2654,2006,15,"las vegas","nevada","NV",66448.9285714286
36.2333,-115.2654,2007,29,"las vegas","nevada","NV",201656.923076923
36.2333,-115.2654,2008,25,"las vegas","nevada","NV",214123.125
36.2333,-115.2654,2009,15,"las vegas","nevada","NV",559159.285714286
36.2333,-115.2654,2010,26,"las vegas","nevada","NV",220283.2
36.2333,-115.2654,2011,22,"las vegas","nevada","NV",251288.947368421
36.2333,-115.2654,2012,46,"las vegas","nevada","NV",339925
36.2333,-115.2654,2013,27,"las vegas","nevada","NV",485739.130434783
36.2333,-115.2654,2014,44,"las vegas","nevada","NV",263128.5
36.2333,-115.2654,2015,42,"las vegas","nevada","NV",549860.833333333
36.2333,-115.2654,2016,25,"las vegas","nevada","NV",327422.727272727
36.2333,-115.2654,2017,18,"las vegas","nevada","NV",306825.882352941
36.2333,-115.2654,2018,23,"las vegas","nevada","NV",755329.411764706
36.2333,-115.2654,2019,26,"las vegas","nevada","NV",503728.695652174
36.2333,-115.2654,2020,31,"las vegas","nevada","NV",378136.666666667
36.2333,-115.2654,2021,3,"las vegas","nevada","NV",460
36.2333,-115.2654,NA,3,"las vegas","nevada","NV",900
36.234,-80.7093,NA,1,"boonville","north carolina","NC",10800
36.2381,-87.4466,2009,1,"vanleer","tennessee","TN",2700
36.2403,-90.0481,2008,1,"kennett","missouri","MO",600
36.2411,-116.0176,2006,2,"pahrump","nevada","NV",216300
36.2411,-116.0176,2009,2,"pahrump","nevada","NV",648090
36.2411,-116.0176,2010,1,"pahrump","nevada","NV",4536000
36.2411,-116.0176,2011,3,"pahrump","nevada","NV",1080015.83333333
36.2411,-116.0176,2012,2,"pahrump","nevada","NV",1296090
36.2411,-116.0176,2014,1,"pahrump","nevada","NV",60
36.2411,-116.0176,2015,1,"pahrump","nevada","NV",300
36.2411,-116.0176,2016,1,"pahrump","nevada","NV",360
36.2411,-116.0176,2018,2,"pahrump","nevada","NV",60
36.2411,-116.0176,2020,3,"pahrump","nevada","NV",150
36.2438,-93.1198,1988,1,"harrison","arkansas","AR",NA
36.2438,-93.1198,2008,2,"harrison","arkansas","AR",60
36.2438,-93.1198,2012,1,"harrison","arkansas","AR",600
36.2438,-93.1198,2016,2,"harrison","arkansas","AR",86850
36.2469,-81.1142,2011,1,"hays","north carolina","NC",60
36.247,-83.8057,2006,1,"maynardville","tennessee","TN",432000
36.247,-83.8057,2019,1,"maynardville","tennessee","TN",1800
36.247,-83.8057,2020,1,"maynardville","tennessee","TN",NA
36.2488,-107.7471,2017,2,"nageezi","new mexico","NM",172860
36.2497,-96.2668,2007,1,"prue","oklahoma","OK",432000
36.2534,-82.5478,2006,1,"telford","tennessee","TN",450
36.2561,-94.1532,2007,1,"lowell","arkansas","AR",1296000
36.2561,-94.1532,2010,1,"lowell","arkansas","AR",900
36.2561,-94.1532,2015,1,"lowell","arkansas","AR",NA
36.2566,-85.943,2010,1,"carthage","tennessee","TN",10800
36.2566,-85.943,2011,1,"carthage","tennessee","TN",432000
36.257,-94.4907,2006,1,"gentry","arkansas","AR",330
36.257,-94.4907,2007,1,"gentry","arkansas","AR",5184000
36.257,-94.4907,2009,1,"gentry","arkansas","AR",7200
36.2587,-80.236,2017,2,"germanton","north carolina","NC",180
36.2593,-77.9363,2009,1,"hollister","north carolina","NC",540
36.2607,-87.0412,2008,1,"ashland city","tennessee","TN",2592000
36.2607,-87.0412,2012,1,"ashland city","tennessee","TN",2592000
36.2607,-87.0412,2019,2,"ashland city","tennessee","TN",210
36.2607,-87.0412,2020,1,"ashland city","tennessee","TN",300
36.2607,-87.0412,NA,1,"ashland city","tennessee","TN",900
36.2637,-90.9706,2006,1,"pocahontas","arkansas","AR",3600
36.2637,-90.9706,2007,1,"pocahontas","arkansas","AR",864000
36.2637,-90.9706,2012,1,"pocahontas","arkansas","AR",1800
36.2637,-90.9706,2013,1,"pocahontas","arkansas","AR",300
36.2642,-90.2935,2020,1,"rector","arkansas","AR",240
36.2647,-94.692,2010,1,"colcord","oklahoma","OK",120
36.2647,-94.692,2012,1,"colcord","oklahoma","OK",180
36.2647,-94.692,2021,1,"colcord","oklahoma","OK",1296000
36.2651,-99.8774,2007,1,"shattuck","oklahoma","OK",259200
36.2757,-83.5311,2017,2,"rutledge","tennessee","TN",3600
36.2766,-80.3564,2007,1,"king","north carolina","NC",NA
36.2766,-80.3564,2013,1,"king","north carolina","NC",NA
36.2766,-80.3564,2015,1,"king","north carolina","NC",2592000
36.2766,-80.3564,2017,1,"king","north carolina","NC",7200
36.2766,-80.3564,2020,1,"king","north carolina","NC",3600
36.2767,-94.3237,2014,1,"highfill","arkansas","AR",900
36.2774,-92.5935,2008,1,"flippin","arkansas","AR",2160000
36.2774,-92.5935,2020,1,"flippin","arkansas","AR",60
36.2819,-92.5212,2019,1,"cotter","arkansas","AR",180
36.2819,-92.5212,2020,1,"cotter","arkansas","AR",300
36.2844,-97.3088,1998,2,"perry","oklahoma","OK",300
36.2844,-97.3088,2019,1,"perry","oklahoma","OK",1800
36.2844,-97.3088,2020,1,"perry","oklahoma","OK",600
36.285,-92.4868,2013,1,"gassville","arkansas","AR",7200
36.285,-92.4868,2014,1,"gassville","arkansas","AR",NA
36.285,-92.4868,2020,1,"gassville","arkansas","AR",120
36.288,-115.0901,2007,1,"north las vegas","nevada","NV",345600
36.288,-115.0901,2008,1,"north las vegas","nevada","NV",120
36.288,-115.0901,2011,1,"north las vegas","nevada","NV",60
36.288,-115.0901,2012,3,"north las vegas","nevada","NV",289200
36.288,-115.0901,2013,1,"north las vegas","nevada","NV",600
36.288,-115.0901,2014,3,"north las vegas","nevada","NV",288360
36.288,-115.0901,2015,5,"north las vegas","nevada","NV",410467.5
36.288,-115.0901,2016,2,"north las vegas","nevada","NV",324075
36.288,-115.0901,2017,3,"north las vegas","nevada","NV",345700
36.288,-115.0901,2018,2,"north las vegas","nevada","NV",648150
36.288,-115.0901,2019,4,"north las vegas","nevada","NV",675
36.288,-115.0901,2020,7,"north las vegas","nevada","NV",1035
36.288,-115.0901,NA,1,"north las vegas","nevada","NV",NA
36.2882,-95.8328,2005,1,"owasso","oklahoma","OK",NA
36.2882,-95.8328,2008,3,"owasso","oklahoma","OK",142.5
36.2882,-95.8328,2009,2,"owasso","oklahoma","OK",600
36.2882,-95.8328,2011,2,"owasso","oklahoma","OK",210
36.2882,-95.8328,2012,2,"owasso","oklahoma","OK",432045
36.2882,-95.8328,2013,2,"owasso","oklahoma","OK",1200
36.2882,-95.8328,2014,3,"owasso","oklahoma","OK",87400
36.2882,-95.8328,2015,2,"owasso","oklahoma","OK",604800
36.2882,-95.8328,2017,1,"owasso","oklahoma","OK",180
36.2882,-95.8328,2018,3,"owasso","oklahoma","OK",864020
36.2882,-95.8328,NA,1,"owasso","oklahoma","OK",60
36.2896,-93.3037,1983,1,"alpena","arkansas","AR",300
36.294,-119.1459,1980,1,"exeter","california","CA",NA
36.294,-119.1459,2012,1,"exeter","california","CA",360
36.294,-119.1459,2018,1,"exeter","california","CA",NA
36.2941,-80.1403,1989,1,"walnut cove","north carolina","NC",600
36.2943,-76.2361,2012,3,"elizabeth city","north carolina","NC",345720
36.2943,-76.2361,2013,1,"elizabeth city","north carolina","NC",600
36.2943,-76.2361,2015,1,"elizabeth city","north carolina","NC",2100
36.2943,-76.2361,2016,1,"elizabeth city","north carolina","NC",180
36.2949,-119.7983,2009,1,"lemoore","california","CA",600
36.2949,-119.7983,2010,1,"lemoore","california","CA",120
36.2949,-119.7983,2011,1,"lemoore","california","CA",NA
36.2949,-119.7983,2013,1,"lemoore","california","CA",60
36.2949,-119.7983,2014,1,"lemoore","california","CA",6480000
36.2949,-119.7983,2015,1,"lemoore","california","CA",300
36.2949,-119.7983,2020,1,"lemoore","california","CA",90
36.2959,-91.5696,1987,1,"cherokee village","arkansas","AR",180
36.2959,-91.5696,2019,1,"cherokee village","arkansas","AR",300
36.2959,-82.4766,2007,1,"jonesborough","tennessee","TN",2592000
36.2959,-82.4766,2009,1,"jonesborough","tennessee","TN",300
36.2959,-82.4766,2014,1,"jonesborough","tennessee","TN",60
36.2959,-82.4766,2015,1,"jonesborough","tennessee","TN",480
36.2959,-82.4766,2016,2,"jonesborough","tennessee","TN",1590
36.2959,-82.4766,2017,1,"jonesborough","tennessee","TN",450
36.2959,-82.4766,2018,1,"jonesborough","tennessee","TN",180
36.2959,-82.4766,2019,1,"jonesborough","tennessee","TN",432000
36.2959,-82.4766,2020,1,"jonesborough","tennessee","TN",300
36.3002,-96.4631,2006,1,"cleveland","oklahoma","OK",300
36.3002,-96.4631,2009,1,"cleveland","oklahoma","OK",7200
36.3002,-96.4631,2013,1,"cleveland","oklahoma","OK",900
36.3002,-96.4631,2014,1,"cleveland","oklahoma","OK",240
36.3002,-96.4631,2015,1,"cleveland","oklahoma","OK",150
36.3033,-109.2157,2011,1,"tsaile","arizona","AZ",1728000
36.3033,-109.2157,2013,1,"tsaile","arizona","AZ",NA
36.3063,-86.5998,1995,1,"hendersonville","tennessee","TN",600
36.3063,-86.5998,2007,2,"hendersonville","tennessee","TN",900
36.3063,-86.5998,2008,1,"hendersonville","tennessee","TN",120
36.3063,-86.5998,2009,1,"hendersonville","tennessee","TN",90
36.3063,-86.5998,2010,2,"hendersonville","tennessee","TN",435
36.3063,-86.5998,2011,1,"hendersonville","tennessee","TN",120
36.3063,-86.5998,2012,4,"hendersonville","tennessee","TN",460
36.3063,-86.5998,2013,2,"hendersonville","tennessee","TN",900
36.3063,-86.5998,2014,1,"hendersonville","tennessee","TN",2592000
36.3063,-86.5998,2015,1,"hendersonville","tennessee","TN",259200
36.3063,-86.5998,2016,1,"hendersonville","tennessee","TN",1296000
36.3063,-86.5998,2017,2,"hendersonville","tennessee","TN",432000
36.3063,-86.5998,2019,1,"hendersonville","tennessee","TN",180
36.3063,-86.5998,2020,3,"hendersonville","tennessee","TN",2600
36.3143,-95.6099,2006,1,"claremore","oklahoma","OK",259200
36.3143,-95.6099,2007,1,"claremore","oklahoma","OK",900
36.3143,-95.6099,2008,2,"claremore","oklahoma","OK",540000
36.3143,-95.6099,2010,1,"claremore","oklahoma","OK",10
36.3143,-95.6099,2013,1,"claremore","oklahoma","OK",660
36.3143,-95.6099,2014,2,"claremore","oklahoma","OK",437400
36.3143,-95.6099,2017,1,"claremore","oklahoma","OK",43200
36.3143,-95.6099,2018,2,"claremore","oklahoma","OK",675
36.3143,-95.6099,2019,1,"claremore","oklahoma","OK",300
36.3143,-95.6099,2020,1,"claremore","oklahoma","OK",600
36.3155,-78.5848,2002,1,"oxford","north carolina","NC",120
36.3155,-78.5848,2008,1,"oxford","north carolina","NC",300
36.3159,-87.7026,2010,2,"erin","tennessee","TN",648120
36.3172,-94.1526,2007,2,"rogers","arkansas","AR",66600
36.3172,-94.1526,2008,1,"rogers","arkansas","AR",NA
36.3172,-94.1526,2010,2,"rogers","arkansas","AR",432030
36.3172,-94.1526,2011,2,"rogers","arkansas","AR",660
36.3172,-94.1526,2012,2,"rogers","arkansas","AR",120
36.3172,-94.1526,2013,1,"rogers","arkansas","AR",300
36.3172,-94.1526,2014,2,"rogers","arkansas","AR",1512000
36.3172,-94.1526,2017,1,"rogers","arkansas","AR",1728000
36.3172,-94.1526,2019,2,"rogers","arkansas","AR",360
36.3179,-119.7054,2011,1,"armona","california","CA",180
36.3179,-119.7054,2015,1,"armona","california","CA",5616000
36.3187,-91.4791,1973,1,"hardy","arkansas","AR",1800
36.3194,-87.7632,2007,1,"tennessee ridge","tennessee","TN",5400
36.323,-80.4241,2007,1,"pinnacle","north carolina","NC",240
36.323,-80.4241,2011,1,"pinnacle","north carolina","NC",60
36.3252,-84.2198,2018,2,"caryville","tennessee","TN",300
36.3259,-78.4155,1981,1,"henderson","north carolina","NC",900
36.3259,-78.4155,2016,2,"henderson","north carolina","NC",1944300
36.3274,-119.6549,2001,1,"hanford","california","CA",864000
36.3274,-119.6549,2007,1,"hanford","california","CA",240
36.3274,-119.6549,2008,1,"hanford","california","CA",300
36.3274,-119.6549,2010,1,"hanford","california","CA",3888000
36.3274,-119.6549,2013,1,"hanford","california","CA",180
36.3274,-119.6549,2015,1,"hanford","california","CA",432000
36.3274,-119.6549,2016,1,"hanford","california","CA",864000
36.3274,-119.6549,2020,2,"hanford","california","CA",570
36.3276,-119.3269,1972,1,"visalia","california","CA",60
36.3276,-119.3269,2006,1,"visalia","california","CA",300
36.3276,-119.3269,2007,3,"visalia","california","CA",231700
36.3276,-119.3269,2008,1,"visalia","california","CA",60
36.3276,-119.3269,2009,3,"visalia","california","CA",144790
36.3276,-119.3269,2010,6,"visalia","california","CA",270
36.3276,-119.3269,2011,8,"visalia","california","CA",2882.85714285714
36.3276,-119.3269,2012,1,"visalia","california","CA",432000
36.3276,-119.3269,2014,4,"visalia","california","CA",972157.5
36.3276,-119.3269,2015,4,"visalia","california","CA",442.5
36.3276,-119.3269,2016,1,"visalia","california","CA",216000
36.3276,-119.3269,2017,3,"visalia","california","CA",432440
36.3276,-119.3269,2018,1,"visalia","california","CA",300
36.3276,-119.3269,2019,2,"visalia","california","CA",1830
36.3276,-119.3269,2020,2,"visalia","california","CA",960
36.3304,-82.8292,2008,1,"baileyton","tennessee","TN",480
36.3322,-83.2852,2012,1,"bean station","tennessee","TN",180
36.3322,-83.2852,2016,1,"bean station","tennessee","TN",432000
36.3327,-86.7029,2007,1,"goodlettsville","tennessee","TN",60
36.3327,-86.7029,2008,2,"goodlettsville","tennessee","TN",432150
36.3327,-86.7029,2009,2,"goodlettsville","tennessee","TN",40
36.3327,-86.7029,2011,1,"goodlettsville","tennessee","TN",180
36.3327,-86.7029,2013,2,"goodlettsville","tennessee","TN",180
36.3327,-86.7029,2016,1,"goodlettsville","tennessee","TN",1200
36.3348,-92.3846,2007,1,"mountain home","arkansas","AR",3600
36.3348,-92.3846,2008,1,"mountain home","arkansas","AR",420
36.3348,-92.3846,2009,1,"mountain home","arkansas","AR",60
36.3348,-92.3846,2011,1,"mountain home","arkansas","AR",1800
36.3348,-92.3846,2012,3,"mountain home","arkansas","AR",440
36.3348,-92.3846,2013,2,"mountain home","arkansas","AR",4104000
36.3348,-92.3846,2014,1,"mountain home","arkansas","AR",NA
36.3348,-92.3846,2020,1,"mountain home","arkansas","AR",86400
36.3348,-92.3846,NA,2,"mountain home","arkansas","AR",2592000
36.3363,-96.8019,1958,2,"pawnee","oklahoma","OK",1800
36.3367,-82.2369,2007,1,"elizabethton","tennessee","TN",60
36.3367,-82.2369,2009,1,"elizabethton","tennessee","TN",120
36.3367,-82.2369,2011,2,"elizabethton","tennessee","TN",450
36.3367,-82.2369,2015,2,"elizabethton","tennessee","TN",300
36.3367,-82.2369,2016,2,"elizabethton","tennessee","TN",120
36.3367,-82.2369,2017,2,"elizabethton","tennessee","TN",4530
36.3367,-82.2369,2020,1,"elizabethton","tennessee","TN",600
36.3376,-102.076,1977,1,"stratford","texas","TX",600
36.3376,-102.076,2020,1,"stratford","texas","TX",300
36.3377,-79.6727,1967,1,"reidsville","north carolina","NC",900
36.3377,-79.6727,2013,1,"reidsville","north carolina","NC",540
36.3377,-79.6727,2014,1,"reidsville","north carolina","NC",NA
36.3377,-79.6727,2016,1,"reidsville","north carolina","NC",900
36.3377,-79.6727,2019,1,"reidsville","north carolina","NC",300
36.338,-106.1844,2009,1,"el rito","new mexico","NM",2700
36.3386,-88.8513,1967,1,"martin","tennessee","TN",NA
36.3386,-88.8513,2013,1,"martin","tennessee","TN",60
36.3402,-94.4578,2010,1,"decatur","arkansas","AR",1200
36.3406,-82.3803,2006,1,"johnson city","tennessee","TN",1200
36.3406,-82.3803,2007,3,"johnson city","tennessee","TN",300
36.3406,-82.3803,2008,3,"johnson city","tennessee","TN",720400
36.3406,-82.3803,2009,1,"johnson city","tennessee","TN",10
36.3406,-82.3803,2011,1,"johnson city","tennessee","TN",864000
36.3406,-82.3803,2012,10,"johnson city","tennessee","TN",54776.25
36.3406,-82.3803,2013,1,"johnson city","tennessee","TN",300
36.3406,-82.3803,2014,5,"johnson city","tennessee","TN",384
36.3406,-82.3803,2015,2,"johnson city","tennessee","TN",1050
36.3406,-82.3803,2016,3,"johnson city","tennessee","TN",150
36.3406,-82.3803,2017,1,"johnson city","tennessee","TN",3600
36.3406,-82.3803,2018,1,"johnson city","tennessee","TN",300
36.3406,-82.3803,2020,3,"johnson city","tennessee","TN",1370
36.3406,-82.3803,2021,1,"johnson city","tennessee","TN",210
36.3419,-89.1583,2020,1,"troy","tennessee","TN",300
36.3518,-119.421,2011,1,"goshen","california","CA",60
36.3531,-83.2362,2021,1,"mooresburg","tennessee","TN",450
36.3532,-109.6271,2020,1,"many farms","arizona","AZ",600
36.3546,-94.2306,1970,1,"bentonville","arkansas","AR",14400
36.3546,-94.2306,2011,2,"bentonville","arkansas","AR",1410
36.3546,-94.2306,2014,2,"bentonville","arkansas","AR",360
36.3546,-94.2306,2015,2,"bentonville","arkansas","AR",300
36.3546,-94.2306,2016,1,"bentonville","arkansas","AR",3888000
36.3546,-94.2306,2017,2,"bentonville","arkansas","AR",237750
36.3546,-94.2306,2019,2,"bentonville","arkansas","AR",90.5
36.3567,-94.2971,2010,1,"centerton","arkansas","AR",1200
36.3567,-94.2971,2015,2,"centerton","arkansas","AR",60
36.3567,-94.2971,2016,1,"centerton","arkansas","AR",1800
36.3618,-85.6496,2019,1,"gainesboro","tennessee","TN",300
36.3619,-105.6016,2012,2,"ranchos de taos","new mexico","NM",130200
36.3619,-105.6016,2019,2,"ranchos de taos","new mexico","NM",1380
36.3619,-105.6016,2020,1,"ranchos de taos","new mexico","NM",10800
36.3623,-104.5997,2006,1,"springer","new mexico","NM",1200
36.3694,-95.9819,2015,1,"skiatook","oklahoma","OK",2592000
36.3694,-95.9819,2016,1,"skiatook","oklahoma","OK",120
36.3694,-95.9819,2018,1,"skiatook","oklahoma","OK",2700
36.3713,-93.5704,2009,1,"berryville","arkansas","AR",864000
36.3713,-93.5704,2010,1,"berryville","arkansas","AR",NA
36.3713,-93.5704,2011,1,"berryville","arkansas","AR",3888000
36.3713,-93.5704,2016,1,"berryville","arkansas","AR",NA
36.3718,-95.8611,2017,1,"collinsville","oklahoma","OK",360
36.3718,-84.1256,2020,1,"la follette","tennessee","TN",600
36.3747,-92.5903,2020,1,"bull shoals","arkansas","AR",3600
36.3782,-86.4696,2007,1,"gallatin","tennessee","TN",150
36.3782,-86.4696,2009,1,"gallatin","tennessee","TN",864000
36.3782,-86.4696,2010,1,"gallatin","tennessee","TN",432000
36.3782,-86.4696,2011,1,"gallatin","tennessee","TN",180
36.3782,-86.4696,2012,1,"gallatin","tennessee","TN",300
36.3782,-86.4696,2013,3,"gallatin","tennessee","TN",720
36.3782,-86.4696,2014,1,"gallatin","tennessee","TN",600
36.3782,-86.4696,2016,2,"gallatin","tennessee","TN",480
36.3821,-105.2718,2008,1,"angel fire","new mexico","NM",432000
36.3854,-80.4735,2011,1,"pilot mountain","north carolina","NC",NA
36.3854,-80.4735,2019,1,"pilot mountain","north carolina","NC",259200
36.3868,-79.975,2012,2,"madison","north carolina","NC",1800
36.3868,-79.975,2018,1,"madison","north carolina","NC",129600
36.387,-89.4677,2019,1,"tiptonville","tennessee","TN",432000
36.3871,-105.5804,1996,1,"taos","new mexico","NM",180
36.3871,-105.5804,2006,1,"taos","new mexico","NM",300
36.3871,-105.5804,2007,1,"taos","new mexico","NM",180
36.3871,-105.5804,2010,2,"taos","new mexico","NM",450
36.3871,-105.5804,2011,2,"taos","new mexico","NM",173850
36.3871,-105.5804,2012,2,"taos","new mexico","NM",864000
36.3871,-105.5804,2013,2,"taos","new mexico","NM",600
36.3871,-105.5804,2014,3,"taos","new mexico","NM",150
36.3871,-105.5804,2015,2,"taos","new mexico","NM",216180
36.3871,-105.5804,2016,2,"taos","new mexico","NM",900
36.3871,-105.5804,2017,3,"taos","new mexico","NM",12750
36.3871,-105.5804,2018,2,"taos","new mexico","NM",173100
36.3871,-105.5804,2019,4,"taos","new mexico","NM",57720
36.3871,-105.5804,2020,1,"taos","new mexico","NM",600
36.3875,-85.3265,2006,1,"livingston","tennessee","TN",90
36.3875,-85.3265,NA,1,"livingston","tennessee","TN",NA
36.3878,-98.0898,2015,2,"lahoma","oklahoma","OK",5400
36.3879,-78.9812,2013,1,"roxboro","north carolina","NC",1728000
36.3886,-119.2202,NA,1,"ivanhoe","california","CA",NA
36.3893,-87.0455,2020,1,"pleasant view","tennessee","TN",600
36.3916,-92.4724,2015,1,"midway","arkansas","AR",432000
36.3927,-80.7239,2013,1,"dobson","north carolina","NC",180
36.3927,-80.7239,2016,1,"dobson","north carolina","NC",3600
36.3943,-81.4896,1970,1,"west jefferson","north carolina","NC",900
36.3943,-81.4896,2008,1,"west jefferson","north carolina","NC",86400
36.3943,-81.4896,2015,2,"west jefferson","north carolina","NC",540
36.3968,-91.9863,2020,1,"viola","arkansas","AR",900
36.3995,-78.1575,2008,1,"warrenton","north carolina","NC",864000
36.3995,-78.1575,2011,1,"warrenton","north carolina","NC",1200
36.3995,-78.1575,2014,1,"warrenton","north carolina","NC",600
