Duration,lat,lng
259200,41.4036,-81.8219
900,41.4036,-81.8219
1800,41.4036,-81.8219
240,41.4036,-81.8219
120,41.4036,-81.8219
300,39.2401,-83.7883
600,39.2401,-83.7883
600,41.1601,-83.412
1512000,41.1601,-83.412
3456000,41.1601,-83.412
1728000,41.1601,-83.412
1200,41.1601,-83.412
86400,40.1505,-84.2441
,40.1505,-84.2441
2400,40.1505,-84.2441
60,40.1505,-84.2441
60,40.1505,-84.2441
120,40.1505,-84.2441
60,40.1505,-84.2441
,40.1505,-84.2441
60,40.1505,-84.2441
900,39.2679,-84.2731
600,39.2679,-84.2731
,39.2679,-84.2731
300,39.2679,-84.2731
180,39.2679,-84.2731
90,39.2679,-84.2731
180,39.2679,-84.2731
180,39.2679,-84.2731
900,39.2679,-84.2731
120,39.2679,-84.2731
360,39.2679,-84.2731
540,39.2679,-84.2731
300,39.2679,-84.2731
180,39.2679,-84.2731
3456000,39.2679,-84.2731
120,40.5933,-83.1237
120,40.5933,-83.1237
240,40.5933,-83.1237
60,40.5933,-83.1237
1800,40.5933,-83.1237
300,41.5122,-83.1425
1296000,41.5122,-83.1425
600,41.5122,-83.1425
518400,41.0279,-81.7324
60,41.0279,-81.7324
600,41.0279,-81.7324
7200,41.0279,-81.7324
,41.0279,-81.7324
300,41.0279,-81.7324
7200,39.6324,-84.3645
3600,39.6324,-84.3645
345600,39.6324,-84.3645
900,39.5032,-84.366
300,39.5032,-84.366
900,39.5032,-84.366
2592000,39.5032,-84.366
7776000,39.5032,-84.366
180,39.5032,-84.366
300,39.5032,-84.366
3600,39.5032,-84.366
120,39.5032,-84.366
900,39.5032,-84.366
1200,39.5032,-84.366
30,39.5032,-84.366
2160000,39.5032,-84.366
1200,39.8936,-83.4376
120,39.8936,-83.4376
90,39.8936,-83.4376
1800,39.8936,-83.4376
600,41.1765,-81.4344
259200,41.1765,-81.4344
180,41.1765,-81.4344
120,41.1765,-81.4344
900,41.1765,-81.4344
1296000,40.447,-82.2608
,40.447,-82.2608
,40.447,-82.2608
60,41.9278,-80.5685
300,41.9278,-80.5685
1200,41.9278,-80.5685
15,41.9278,-80.5685
450,41.9278,-80.5685
864000,41.9278,-80.5685
300,40.1085,-83.7542
300,40.1085,-83.7542
1200,40.1085,-83.7542
300,40.1085,-83.7542
,40.1085,-83.7542
1512000,40.9736,-81.4045
3600,40.9736,-81.4045
259200,40.9736,-81.4045
180,40.9736,-81.4045
900,40.9736,-81.4045
3888000,40.9736,-81.4045
180,40.9736,-81.4045
120,40.2485,-82.8804
300,40.2485,-82.8804
,39.4792,-84.462
,39.4792,-84.462
259200,39.4792,-84.462
2400,39.4792,-84.462
300,39.4792,-84.462
750,39.4792,-84.462
390,39.4792,-84.462
432000,39.716,-82.208
120,39.716,-82.208
300,41.3865,-81.7637
864000,41.3865,-81.7637
60,41.3865,-81.7637
345600,39.0319,-82.8252
120,39.0319,-82.8252
1296000,39.0319,-82.8252
10800,39.0319,-82.8252
432000,39.8644,-84.3071
120,39.8644,-84.3071
,39.8644,-84.3071
1050,39.8644,-84.3071
120,39.8644,-84.3071
60,39.8644,-84.3071
600,39.5383,-83.4279
150,39.5383,-83.4279
1080000,39.5383,-83.4279
1728000,39.5383,-83.4279
120,39.5383,-83.4279
390,39.5383,-83.4279
120,39.0649,-82.9985
60,38.962,-84.2779
1200,38.962,-84.2779
172800,38.962,-84.2779
345600,41.4494,-84.75
60,41.3118,-81.345
120,41.3118,-81.345
120,41.3118,-81.345
1728000,41.3118,-81.345
,41.3118,-81.345
,41.3118,-81.345
240,41.3118,-81.345
,40.7079,-84.3526
1200,40.7079,-84.3526
475200,40.7079,-84.3526
3600,41.0348,-82.0122
,39.6323,-84.2725
172800,39.6323,-84.2725
120,39.6323,-84.2725
120,39.6323,-84.2725
5184000,39.6323,-84.2725
1080000,39.6323,-84.2725
600,39.6323,-84.2725
,39.6323,-84.2725
,39.6323,-84.2725
259200,39.6323,-84.2725
,39.6323,-84.2725
60,39.6323,-84.2725
2592000,39.6323,-84.2725
600,39.6323,-84.2725
60,39.6323,-84.2725
600,39.6323,-84.2725
,39.35,-84.1231
,39.35,-84.1231
,39.35,-84.1231
,39.35,-84.1231
,39.35,-84.1231
,39.35,-84.1231
,39.35,-84.1231
300,39.35,-84.1231
3888000,39.35,-84.1231
150,39.35,-84.1231
0,39.35,-84.1231
172800,39.4016,-83.9828
120,39.4016,-83.9828
300,39.4016,-83.9828
864000,40.7681,-83.8253
1200,41.5803,-81.2082
2592000,41.5803,-81.2082
150,41.5803,-81.2082
300,41.5803,-81.2082
420,41.5803,-81.2082
1512000,40.8742,-81.3971
300,40.8742,-81.3971
1200,40.8742,-81.3971
1200,40.8742,-81.3971
1500,40.8742,-81.3971
300,40.8742,-81.3971
300,40.8742,-81.3971
450,40.8742,-81.3971
300,40.8742,-81.3971
600,40.8742,-81.3971
300,40.8742,-81.3971
,40.8742,-81.3971
864000,40.8742,-81.3971
900,40.8742,-81.3971
300,40.8742,-81.3971
600,40.8742,-81.3971
3600,40.1112,-83.1454
120,40.1112,-83.1454
90,40.1112,-83.1454
120,40.1112,-83.1454
,40.1112,-83.1454
120,40.1112,-83.1454
60,40.1112,-83.1454
1728000,40.1112,-83.1454
86400,40.1112,-83.1454
120,40.1112,-83.1454
864000,40.1112,-83.1454
180,40.1112,-83.1454
90,40.1112,-83.1454
259200,40.1112,-83.1454
300,40.1112,-83.1454
,40.1112,-83.1454
120,40.1112,-83.1454
240,40.1112,-83.1454
180,40.9483,-81.4757
,40.9483,-81.4757
300,40.5534,-81.9171
900,40.5534,-81.9171
,40.7752,-80.7628
3600,40.7752,-80.7628
600,40.7752,-80.7628
120,40.7752,-80.7628
600,40.7752,-80.7628
60,40.7752,-80.7628
864000,40.7752,-80.7628
7776000,40.4581,-80.6096
2592000,39.2934,-83.9797
1800,39.2934,-83.9797
1800,39.2934,-83.9797
,39.2934,-83.9797
864000,39.2934,-83.9797
216000,39.2934,-83.9797
150,39.2934,-83.9797
,39.4461,-84.3666
345600,39.4461,-84.3666
900,39.4461,-84.3666
300,39.4461,-84.3666
120,39.4461,-84.3666
420,39.4461,-84.3666
900,39.4461,-84.3666
780,39.4461,-84.3666
60,39.4461,-84.3666
86400,40.5663,-84.1915
,40.5663,-84.1915
300,40.5663,-84.1915
60,40.5663,-84.1915
30,40.5663,-84.1915
60,40.5663,-84.1915
600,40.7384,-83.2502
180,41.4945,-82.016
1200,41.4945,-82.016
420,41.4945,-82.016
60,41.4945,-82.016
900,41.4945,-82.016
259200,41.4945,-82.016
900,41.4945,-82.016
1500,41.4945,-82.016
1500,41.4945,-82.016
,41.4945,-82.016
300,39.5097,-82.1678
1080000,41.2401,-82.1181
2592000,41.2401,-82.1181
300,41.2401,-82.1181
2700,41.2401,-82.1181
480,41.2401,-82.1181
14400,41.8806,-80.7984
150,41.8806,-80.7984
120,41.8806,-80.7984
180,41.8806,-80.7984
180,41.8806,-80.7984
300,41.8806,-80.7984
240,41.8806,-80.7984
7200,41.8806,-80.7984
900,41.8806,-80.7984
,41.8806,-80.7984
2700,41.8806,-80.7984
1200,38.4298,-82.4489
120,38.4298,-82.4489
600,38.4298,-82.4489
900,39.4005,-82.1261
60,38.9627,-84.0846
120,38.9627,-84.0846
2160000,38.9627,-84.0846
900,38.9627,-84.0846
900,38.9627,-84.0846
180,38.9627,-84.0846
1200,38.9627,-84.0846
1200,38.9627,-84.0846
300,38.9627,-84.0846
1080000,41.6655,-81.4428
648000,40.2891,-84.1667
1200,40.2891,-84.1667
300,40.2891,-84.1667
60,41.5213,-81.3363
129600,41.5213,-81.3363
1200,39.5639,-84.6391
300,39.9481,-83.2983
60,39.9481,-83.2983
1200,39.1699,-84.2811
60,39.1699,-84.2811
2246400,39.1699,-84.2811
600,39.1699,-84.2811
60,39.1699,-84.2811
900,40.653,-81.2928
180,40.8895,-81.5882
300,41.0777,-80.5904
570,41.0777,-80.5904
450,41.0777,-80.5904
300,41.0777,-80.5904
600,41.0777,-80.5904
5400,39.3571,-84.3023
600,39.3571,-84.3023
300,39.3571,-84.3023
1800,39.3571,-84.3023
1200,39.3571,-84.3023
240,39.3571,-84.3023
300,39.3571,-84.3023
900,38.7539,-82.9446
3888000,38.7539,-82.9446
300,38.7539,-82.9446
,38.7539,-82.9446
1200,38.7539,-82.9446
2700,38.7539,-82.9446
300,38.7539,-82.9446
120,39.0556,-84.0478
2700,39.0556,-84.0478
864000,39.0556,-84.0478
691200,39.0556,-84.0478
900,39.0556,-84.0478
3600,39.0556,-84.0478
120,40.6333,-80.5677
3369600,40.6333,-80.5677
,40.6333,-80.5677
1200,41.4851,-81.9315
600,41.4851,-81.9315
600,41.4851,-81.9315
1200,41.4851,-81.9315
300,41.4851,-81.9315
600,41.4851,-81.9315
300,41.4851,-81.9315
60,39.6384,-84.0863
120,39.6384,-84.0863
90,41.3805,-81.6737
240,41.3805,-81.6737
300,41.3805,-81.6737
60,41.3805,-81.6737
120,39.2325,-84.1532
1800,39.2325,-84.1532
600,39.2325,-84.1532
900,39.2325,-84.1532
450,39.2325,-84.1532
172800,41.3195,-81.6782
691200,41.3195,-81.6782
7200,41.3195,-81.6782
300,41.3195,-81.6782
60,39.5329,-84.0903
,39.5329,-84.0903
300,41.3147,-81.4989
,41.3147,-81.4989
240,40.9107,-81.1189
390,40.9107,-81.1189
1728000,40.9107,-81.1189
1800,40.9107,-81.1189
240,39.5807,-84.3201
1800,39.5807,-84.3201
120,39.6103,-84.0069
240,39.6103,-84.0069
5400,41.3851,-82.0194
,41.3851,-82.0194
2592000,41.3851,-82.0194
2592000,41.3851,-82.0194
90,41.3851,-82.0194
300,41.3851,-82.0194
120,41.3851,-82.0194
2592000,41.3851,-82.0194
1296000,41.3851,-82.0194
720,40.1759,-80.7996
720,40.1759,-80.7996
240,40.578,-83.3821
300,41.149,-81.361
3600,41.149,-81.361
420,41.149,-81.361
300,41.149,-81.361
1296000,41.149,-81.361
300,40.5788,-81.0907
900,40.5788,-81.0907
900,40.5788,-81.0907
120,40.5788,-81.0907
,41.5501,-81.4369
300,41.3773,-83.65
60,41.3773,-83.65
60,41.3773,-83.65
432000,41.3773,-83.65
90,41.3773,-83.65
120,41.3773,-83.65
7200,41.3773,-83.65
300,41.3773,-83.65
2592000,41.3773,-83.65
,41.3773,-83.65
60,39.2123,-84.3001
240,41.1424,-84.5824
480,40.8054,-82.9719
,40.8054,-82.9719
120,40.8054,-82.9719
15,40.8054,-82.9719
60,40.8054,-82.9719
,39.8064,-82.0758
60,39.8064,-82.0758
2592000,39.3301,-84.5409
518400,39.3301,-84.5409
1200,39.3301,-84.5409
120,39.3301,-84.5409
90,39.3301,-84.5409
300,41.0334,-80.6671
1200,41.0334,-80.6671
7776000,41.0334,-80.6671
1296000,41.0334,-80.6671
1296000,41.0334,-80.6671
1200,41.0334,-80.6671
270,41.0334,-80.6671
60,41.0334,-80.6671
90,41.0334,-80.6671
7200,40.3442,-84.3696
1500,40.3947,-84.3789
20,40.3947,-84.3789
172800,39.2815,-81.5971
600,39.2815,-81.5971
900,39.6339,-84.1449
180,39.6339,-84.1449
172800,39.6339,-84.1449
120,39.6339,-84.1449
7776000,39.6339,-84.1449
600,39.6339,-84.1449
90,39.6339,-84.1449
600,39.6339,-84.1449
1512000,39.6339,-84.1449
120,39.6339,-84.1449
600,39.6339,-84.1449
7200,39.6339,-84.1449
180,39.6339,-84.1449
180,40.771,-82.6105
3600,39.6501,-82.7422
300,38.7917,-83.5441
300,38.7917,-83.5441
300,38.7917,-83.5441
1080000,38.5599,-82.7274
2592000,39.9587,-82.7944
3240000,39.9587,-82.7944
240,39.9587,-82.7944
600,39.9587,-82.7944
864000,39.9587,-82.7944
4536000,39.9587,-82.7944
240,39.9587,-82.7944
777600,39.9587,-82.7944
300,39.9587,-82.7944
777600,41.5817,-84.5968
1800,41.5817,-84.5968
60,40.3997,-81.558
,40.3997,-81.558
,39.3269,-82.0988
2592000,39.3269,-82.0988
,39.3269,-82.0988
1123200,39.3269,-82.0988
60,39.3269,-82.0988
7776000,39.3269,-82.0988
,39.3269,-82.0988
7776000,39.3269,-82.0988
60,39.3269,-82.0988
3600,39.3269,-82.0988
,39.3269,-82.0988
720,40.0376,-81.4442
216000,39.7218,-82.2997
90,39.7218,-82.2997
300,40.8037,-82.1965
2700,40.3039,-82.6979
2760,40.3039,-82.6979
2592000,40.9449,-82.2147
,40.2618,-81.848
691200,40.2618,-81.848
90,40.7262,-81.5146
90,40.7262,-81.5146
240,39.5544,-83.2595
2700,39.5544,-83.2595
2592000,39.5544,-83.2595
,41.4419,-81.853
1200,39.0293,-83.9267
2250,39.0293,-83.9267
3600,38.7622,-83.0416
210,39.7836,-84.1219
90,40.741,-84.1121
120,40.741,-84.1121
300,40.741,-84.1121
300,40.741,-84.1121
600,40.741,-84.1121
600,40.741,-84.1121
900,40.741,-84.1121
1500,40.741,-84.1121
600,40.741,-84.1121
300,40.741,-84.1121
7200,40.741,-84.1121
120,40.741,-84.1121
120,40.741,-84.1121
1200,40.741,-84.1121
120,39.7506,-84.6343
60,39.7506,-84.6343
240,39.7506,-84.6343
,40.2701,-80.6318
60,41.71,-83.7091
180,41.71,-83.7091
720,41.71,-83.7091
120,41.71,-83.7091
864000,41.71,-83.7091
864000,40.2644,-80.9981
,40.2644,-80.9981
300,40.2644,-80.9981
240,40.2644,-80.9981
,41.3696,-81.8642
345600,41.3696,-81.8642
120,41.3696,-81.8642
1296000,41.3696,-81.8642
3600,40.7385,-82.7792
240,40.7385,-82.7792
3150,40.122,-82.013
,40.122,-82.013
2592000,40.122,-82.013
7200,40.5532,-82.8279
240,39.846,-82.6047
240,39.846,-82.6047
,40.8307,-84.0847
86400,41.1888,-80.9712
240,40.3854,-82.4734
360,40.3854,-82.4734
450,40.3854,-82.4734
7776000,40.3854,-82.4734
900,41.3427,-81.5286
120,39.2243,-84.4333
600,39.2243,-84.4333
900,41.3079,-81.6193
2250,41.3079,-81.6193
300,41.3079,-81.6193
120,41.3079,-81.6193
90,41.3079,-81.6193
180,41.3079,-81.6193
600,38.6115,-82.8439
5400,38.6115,-82.8439
2400,38.6115,-82.8439
120,39.4762,-82.0799
864000,39.1243,-84.3516
300,40.9862,-81.9949
60,41.1068,-83.7898
1200,41.1068,-83.7898
1728000,41.1068,-83.7898
120,40.5837,-83.3125
691200,40.5837,-83.3125
150,39.965,-82.9343
240,39.965,-82.9343
270,39.965,-82.9343
180,39.628,-82.5455
432000,38.8783,-82.9934
1050,38.8783,-82.9934
240,40.0251,-82.8637
600,40.0251,-82.8637
1800,40.0251,-82.8637
300,40.0251,-82.8637
180,40.0251,-82.8637
60,39.7059,-82.4296
900,41.5112,-81.5636
,41.5112,-81.5636
2592000,41.5112,-81.5636
,41.1798,-83.6702
540,41.5204,-83.3619
180,41.5204,-83.3619
1296000,40.6448,-83.6095
300,40.6448,-83.6095
900,40.4092,-82.3275
4536000,40.4092,-82.3275
7200,38.5901,-82.2912
300,38.5901,-82.2912
900,38.5901,-82.2912
3600,41.7384,-80.7689
,41.7384,-80.7689
180,41.7384,-80.7689
1800,41.322,-81.4451
750,41.322,-81.4451
600,39.8486,-82.1207
120,39.8585,-82.8978
360,39.8585,-82.8978
300,39.8585,-82.8978
1200,41.2399,-81.4408
300,41.2399,-81.4408
900,41.2399,-81.4408
1500,41.2399,-81.4408
,41.2399,-81.4408
120,41.2399,-81.4408
2592000,41.5377,-83.6413
180,41.5377,-83.6413
180,41.5377,-83.6413
180,41.5377,-83.6413
2592000,41.5377,-83.6413
300,41.5377,-83.6413
1200,40.6007,-81.5295
1200,40.6007,-81.5295
,41.1379,-80.7653
864000,39.248,-84.3827
300,39.248,-84.3827
240,41.6528,-83.4322
10,41.6528,-83.4322
,41.6528,-83.4322
300,41.6528,-83.4322
3600,41.6528,-83.4322
300,41.6528,-83.4322
180,40.0792,-80.8997
60,41.1165,-83.1805
1200,41.1165,-83.1805
90,41.1165,-83.1805
60,41.1165,-83.1805
300,41.1165,-83.1805
360,39.3146,-84.6599
10,39.3146,-84.6599
2592000,40.865,-84.5879
432000,40.865,-84.5879
150,40.865,-84.5879
2592000,40.865,-84.5879
2592000,40.8478,-80.6188
900,39.5023,-82.0842
600,39.5023,-82.0842
240,41.3843,-81.7286
,41.3843,-81.7286
60,41.3843,-81.7286
3600,41.3843,-81.7286
3024000,41.3843,-81.7286
2592000,41.3843,-81.7286
120,41.3843,-81.7286
600,41.3843,-81.7286
1200,41.3843,-81.7286
180,41.3843,-81.7286
180,41.3843,-81.7286
1350,41.3843,-81.7286
60,41.3843,-81.7286
900,41.3843,-81.7286
2700,41.3843,-81.7286
600,41.3843,-81.7286
120,41.3843,-81.7286
7200,40.6747,-82.8403
7200,40.6747,-82.8403
180,40.3627,-83.763
1200,40.3627,-83.763
120,40.3627,-83.763
180,38.5319,-82.6777
2700,38.5319,-82.6777
,38.5319,-82.6777
180,38.5319,-82.6777
180,38.5319,-82.6777
300,38.5319,-82.6777
,41.4744,-81.5496
432000,41.4744,-81.5496
3600,41.244,-82.7018
180,39.9585,-84.3262
2592000,39.9585,-84.3262
3240000,39.6599,-83.7424
450,39.6599,-83.7424
,39.6599,-83.7424
,39.6599,-83.7424
2700,39.6599,-83.7424
604800,40.3308,-81.7386
300,41.127,-81.6215
300,41.127,-81.6215
180,41.127,-81.6215
330,39.7972,-83.8257
180,40.9067,-84.2997
480,41.4884,-82.0978
259200,41.4884,-82.0978
120,41.4884,-82.0978
,41.4884,-82.0978
259200,41.4199,-81.6038
7776000,41.4199,-81.6038
864000,41.4199,-81.6038
180,41.4199,-81.6038
2592000,41.4199,-81.6038
120,39.4723,-82.912
60,39.9643,-84.1858
864000,39.9643,-84.1858
300,39.3224,-83.8109
120,39.3224,-83.8109
600,40.4005,-81.3515
4320000,39.5543,-82.7782
300,41.1023,-81.4216
150,41.1023,-81.4216
60,41.1023,-81.4216
5184000,41.1023,-81.4216
120,41.1634,-80.723
600,40.9284,-81.6304
864000,41.2846,-83.8438
,41.2846,-83.8438
60,39.0802,-84.322
,41.7637,-81.143
120,41.1045,-82.6139
240,40.9049,-80.8491
432000,40.9049,-80.8491
210,40.9049,-80.8491
,40.9049,-80.8491
3888000,40.9049,-80.8491
60,39.7382,-84.2931
60,39.7382,-84.2931
180,39.7382,-84.2931
300,39.7382,-84.2931
300,39.7382,-84.2931
600,39.909,-84.2896
600,39.909,-84.2896
600,40.0272,-83.0704
1200,40.0272,-83.0704
1296000,40.0272,-83.0704
1200,39.0628,-84.2808
14400,39.6701,-84.2542
300,39.6701,-84.2542
432000,41.9189,-80.6724
345600,41.9189,-80.6724
60,41.9189,-80.6724
60,41.4703,-81.8526
1296000,41.4703,-81.8526
150,41.4703,-81.8526
345600,41.4703,-81.8526
300,40.3422,-80.818
1200,40.3422,-80.818
60,41.3864,-81.4401
864000,41.3864,-81.4401
1500,38.7383,-82.8421
600,38.7383,-82.8421
1728000,40.0506,-84.3462
120,40.0506,-84.3462
3456000,40.0506,-84.3462
600,40.6042,-80.655
3240000,39.4902,-83.6336
259200,39.4902,-83.6336
60,38.6902,-83.6053
1296000,41.6528,-82.8174
,39.9937,-81.7381
300,40.8328,-83.974
150,41.0034,-81.5347
691200,41.0266,-81.1622
691200,41.0266,-81.1622
300,41.0266,-81.1622
180,41.0266,-81.1622
1512000,41.5589,-81.5029
,41.5589,-81.5029
60,40.8847,-82.6578
1080000,40.8847,-82.6578
3283200,40.8847,-82.6578
,40.8847,-82.6578
1728000,39.1856,-84.3734
1080000,39.9923,-84.5543
900,39.1605,-84.4535
240,39.1605,-84.4535
600,40.335,-83.4634
,40.9736,-81.7849
60,40.9736,-81.7849
60,40.9736,-81.7849
3600,41.5753,-84.0084
2592000,41.5753,-84.0084
3888000,41.5753,-84.0084
1800,41.5753,-84.0084
300,41.161,-82.2268
3600,41.161,-82.2268
240,40.4587,-84.1782
1200,38.4214,-82.5784
2400,38.4214,-82.5784
3600,41.3204,-82.4904
2700,41.3204,-82.4904
60,39.2496,-84.3457
120,40.7836,-82.7458
360,40.7836,-82.7458
360,40.7836,-82.7458
,40.7836,-82.7458
1200,40.5551,-84.5629
300,38.9502,-82.113
120,41.051,-80.592
30,41.051,-80.592
360,40.336,-82.0019
120,41.253,-82.4028
7200,40.9207,-81.0231
,40.9207,-81.0231
180,40.9207,-81.0231
,39.456,-82.2219
,39.456,-82.2219
,39.456,-82.2219
120,39.456,-82.2219
180,39.456,-82.2219
302400,39.456,-82.2219
2592000,41.4321,-81.3887
600,41.4321,-81.3887
300,41.4708,-81.1456
240,39.7239,-82.9575
864000,39.7239,-82.9575
15,39.7239,-82.9575
,39.7239,-82.9575
600,39.7239,-82.9575
172800,39.7239,-82.9575
120,41.3113,-81.1429
5184000,40.9177,-84.7053
3240000,40.6506,-81.4555
3600,41.415,-81.919
1728000,41.415,-81.919
7200,40.9604,-82.8547
300,40.9604,-82.8547
600,40.9604,-82.8547
120,40.9604,-82.8547
2592000,40.6018,-81.361
60,40.6018,-81.361
390,41.3722,-81.0591
180,41.2883,-82.5995
259200,41.2883,-82.5995
900,41.2883,-82.5995
180,41.2883,-82.5995
180,39.8689,-84.3292
180,39.8863,-82.3202
300,39.9996,-83.6219
15,39.9996,-83.6219
,41.4759,-81.503
120,41.4759,-81.503
120,41.4759,-81.503
,41.7692,-80.8556
300,40.6914,-83.2098
,39.1635,-84.7469
120,40.0241,-82.4412
2700,40.0241,-82.4412
900,40.0241,-82.4412
900,40.0241,-82.4412
180,41.6072,-81.469
420,41.4094,-81.5625
,41.4094,-81.5625
900,41.4094,-81.5625
,39.4859,-84.5522
240,38.7325,-83.8346
2592000,38.7325,-83.8346
300,40.8392,-80.5467
432000,40.8392,-80.5467
1296000,39.9348,-81.4594
,39.9986,-84.7927
600,40.3387,-83.6779
,39.8393,-84.4176
300,39.8393,-84.4176
120,41.3832,-81.6067
259200,40.4385,-84.0413
150,39.2861,-84.5259
3024000,40.8912,-83.8887
120,40.8912,-83.8887
864000,40.1067,-83.2693
60,41.6066,-80.5687
432000,41.5532,-84.141
2376000,41.5532,-84.141
1800,41.5532,-84.141
360,40.8298,-83.2721
120,40.1419,-84.1119
60,39.9716,-80.7511
180,40.9618,-81.3347
,39.5905,-82.1545
2592000,39.9682,-82.8833
30,41.3031,-80.8514
300,41.0279,-84.0791
900,41.4212,-83.741
60,41.5364,-80.8596
420,41.5239,-81.5245
600,40.7589,-83.9499
300,39.9888,-81.1728
120,39.9888,-81.1728
20,39.9888,-81.1728
300,38.8872,-83.6126
150,39.7471,-83.8109
90,39.7471,-83.8109
10,40.0673,-80.7473
120,39.9446,-84.0257
60,38.9463,-83.4094
2592000,38.9463,-83.4094
600,38.9463,-83.4094
2700,40.848,-81.7743
420,41.5015,-83.7365
120,41.5015,-83.7365
360,40.0164,-81.0727
300,40.0164,-81.0727
2850,39.2039,-84.3977
600,39.2039,-84.3977
300,39.2039,-84.3977
600,39.6484,-84.5286
7200,38.4375,-82.3818
60,38.4375,-82.3818
600,39.8243,-83.6416
30,39.8243,-83.6416
2592000,39.3256,-83.6937
734400,39.3256,-83.6937
600,41.3046,-82.9782
240,41.3046,-82.9782
3600,39.7969,-81.3355
60,39.3672,-84.2204
2160000,38.8962,-82.5691
10,39.9036,-82.0178
518400,39.6079,-83.3953
60,39.8565,-84.7922
,39.8565,-84.7922
3600,39.3586,-84.2505
648000,39.9952,-84.4083
388800,39.0292,-82.034
60,40.4833,-84.6317
180,39.1577,-84.6139
600,41.5408,-82.7534
3888000,39.3965,-81.2248
648000,41.0523,-81.3993
,41.3403,-83.2921
240,40.8995,-83.7271
3888000,40.1508,-81.5758
,40.6682,-81.2598
432000,40.6682,-81.2598
60,40.6682,-81.2598
900,40.5076,-81.6409
2592000,40.5076,-81.6409
432000,40.7135,-81.5992
60,40.8939,-83.6529
864000,41.4078,-83.868
900,39.2509,-84.4268
,40.4098,-82.9516
1944000,40.2684,-83.2089
3240000,41.5889,-84.4305
1800,39.1922,-84.7245
9000,40.6207,-80.8345
60,41.3515,-82.2394
,41.3515,-82.2394
,41.3515,-82.2394
432000,39.6522,-83.555
2592000,40.5896,-82.4211
120,40.0176,-80.7469
300,39.1242,-84.1366
,39.8535,-81.6587
2592000,40.7897,-80.6275
300,41.5172,-81.4922
2592000,41.5172,-81.4922
180,40.4629,-82.828
300,39.4069,-83.1842
172800,41.2354,-81.9357
7200,40.1711,-82.4181
,40.1711,-82.4181
2592000,39.7202,-84.1733
2592000,41.3668,-81.5036
2592000,41.0927,-84.3747
180,39.7202,-84.1733
180,41.3668,-81.5036
180,41.0927,-84.3747
450,40.6509,-84.1427
1500,40.9517,-83.1709
600,41.1798,-84.7377
,39.7151,-83.8848
,41.584,-83.8881
600,38.9685,-81.9112
120,41.371,-83.9415
900,40.9966,-82.6672
1200,41.6596,-81.4543
1200,40.468,-83.8939
300,40.6635,-81.3643
,39.3068,-83.9105
345600,39.2173,-84.403
7200,41.4801,-81.4619
259200,41.257,-83.0529
180,41.4022,-82.2303
180,39.9697,-81.2973
180,40.788,-83.6429
720,39.1429,-84.3784
300,40.2341,-84.4077
600,39.267,-84.5194
600,39.6374,-84.6445
345600,34.8544,-97.3878
1728000,34.8544,-97.3878
1728000,34.8544,-97.3878
2592000,34.8544,-97.3878
60,34.8919,-94.6075
900,36.5322,-95.926
1296000,36.2647,-94.692
180,36.2647,-94.692
120,36.2647,-94.692
180,35.3917,-97.7246
540,35.3917,-97.7246
1728000,35.3917,-97.7246
3888000,35.6689,-97.4159
2592000,35.6689,-97.4159
2592000,35.6689,-97.4159
1728000,35.6689,-97.4159
1728000,35.6689,-97.4159
3888000,35.6689,-97.4159
5184000,35.6689,-97.4159
300,35.6689,-97.4159
120,35.6689,-97.4159
,35.6689,-97.4159
,35.6689,-97.4159
86400,35.6689,-97.4159
60,35.6689,-97.4159
864000,35.6689,-97.4159
300,35.6689,-97.4159
5400,35.6689,-97.4159
1020,35.6689,-97.4159
300,35.6689,-97.4159
900,35.6689,-97.4159
450,35.6689,-97.4159
3456000,35.6689,-97.4159
5184000,35.6689,-97.4159
240,35.6689,-97.4159
900,35.6689,-97.4159
475200,35.6689,-97.4159
,35.6689,-97.4159
1080000,35.6689,-97.4159
120,35.6689,-97.4159
172800,35.6689,-97.4159
,35.6689,-97.4159
60,35.6689,-97.4159
60,35.6689,-97.4159
60,35.6689,-97.4159
900,35.6689,-97.4159
,35.6689,-97.4159
432000,34.1944,-97.1253
300,34.1944,-97.1253
,34.1944,-97.1253
3600,34.1944,-97.1253
60,34.1944,-97.1253
300,34.1944,-97.1253
480,34.1944,-97.1253
120,34.1944,-97.1253
432000,34.1944,-97.1253
600,34.1944,-97.1253
240,34.1944,-97.1253
240,36.1316,-97.074
5184000,36.1316,-97.074
2419200,36.1316,-97.074
2592000,36.1316,-97.074
,36.1316,-97.074
2700,36.1316,-97.074
600,36.1316,-97.074
1296000,36.1316,-97.074
600,36.1316,-97.074
3888000,36.1316,-97.074
420,36.1316,-97.074
60,36.1316,-97.074
300,36.1316,-97.074
120,36.7357,-95.9453
600,36.7357,-95.9453
,36.7357,-95.9453
2592000,36.7357,-95.9453
60,36.7357,-95.9453
1728000,36.7357,-95.9453
3600,36.7357,-95.9453
600,36.7357,-95.9453
,36.7357,-95.9453
120,35.5201,-97.7639
120,35.5201,-97.7639
1728000,35.5201,-97.7639
210,35.5201,-97.7639
302400,35.5201,-97.7639
180,35.5201,-97.7639
60,35.5201,-97.7639
300,35.5201,-97.7639
60,35.5201,-97.7639
240,35.5201,-97.7639
172800,35.5201,-97.7639
,35.5201,-97.7639
120,35.5201,-97.7639
2400,35.5201,-97.7639
480,35.5201,-97.7639
120,35.5201,-97.7639
